,ID,Recency,Frequency,Purchase,Enrollment,Income,Cluster
2125,2088,98,26.304347826086957,1631,605,84906.0,Big Need Attention
2126,2493,34,41.625,608,666,61286.0,Small Stars
2127,6292,60,36.23529411764706,1822,616,82333.0,Big Need Attention
2128,1631,3,52.73684210526316,1282,1002,65220.0,Big Stars
2131,3919,64,20.94736842105263,1931,398,72309.0,Big Need Attention
2134,4369,48,4.714285714285714,1169,66,65487.0,Big Stars
2135,10127,21,13.214285714285714,395,185,58692.0,Small Stars
2136,271,30,66.4,258,664,40590.0,Small Potential
2137,4973,39,7.75,25,31,20587.0,Small Stars
2138,2948,76,37.44444444444444,185,337,62637.0,Small Need Attention
2140,10432,26,77.5,22,310,19346.0,Small Potential
2141,9216,34,63.4,44,317,35788.0,Small Potential
2142,7124,72,100.42857142857143,94,703,36997.0,Sleeping
2143,9727,13,46.833333333333336,81,281,23539.0,Small Stars
2144,5136,58,15.380952380952381,798,323,65333.0,Big Need Attention
2145,9790,12,21.0,1334,378,78499.0,Big Stars
2146,1818,23,64.0,38,256,29732.0,Small Potential
2147,1100,33,36.714285714285715,61,257,41275.0,Small Stars
2148,7873,30,45.583333333333336,300,547,63516.0,Small Stars
2149,10609,15,60.166666666666664,88,361,42769.0,Small Potential
2150,6950,25,71.2,54,356,49572.0,Small Potential
2151,7233,4,57.857142857142854,1782,810,69209.0,Big Stars
2152,9481,80,44.57142857142857,68,312,17148.0,Small Need Attention
2153,7699,30,66.4,258,664,40590.0,Small Potential
2155,8933,16,0.16666666666666666,66,1,32146.0,Small Stars
2156,8726,57,27.625,174,221,41713.0,Small Need Attention
2157,1515,9,79.5,28,318,34176.0,Small Potential
2158,5186,59,0.15,731,3,58482.0,Big Need Attention
2159,10157,78,28.636363636363637,274,315,59686.0,Small Need Attention
2160,5667,90,32.869565217391305,1701,756,60896.0,Big Need Attention
2161,902,74,20.583333333333332,312,247,62994.0,Small Need Attention
2162,977,10,49.785714285714285,414,697,47320.0,Small Stars
2163,7313,63,29.09090909090909,1565,640,74859.0,Big Need Attention
2164,7600,13,101.0,29,404,15253.0,Small Potential
2165,9706,98,88.33333333333333,94,530,31560.0,Sleeping
2166,2429,4,38.8235294117647,1338,660,72071.0,Big Stars
2167,3520,94,44.214285714285715,1092,619,91172.0,Big Need Attention
2168,10394,91,20.470588235294116,1479,348,90000.0,Big Need Attention
2169,4548,66,94.5,54,378,41967.0,Sleeping
2170,9362,14,12.764705882352942,568,217,69263.0,Small Stars
2171,3968,77,20.23076923076923,1199,526,65706.0,Big Need Attention
2172,4084,41,15.380952380952381,873,323,60934.0,Big Stars
2173,6721,21,35.357142857142854,1213,495,71965.0,Big Stars
2174,2829,25,3.2,731,64,65210.0,Small Stars
2175,1772,2,22.22222222222222,2043,400,79174.0,Big Stars
2176,1544,51,44.625,1893,714,81380.0,Big Need Attention
2177,492,3,55.642857142857146,424,779,48432.0,Small Stars
2178,4377,32,40.23076923076923,575,523,52914.0,Small Stars
2179,4541,84,40.8,257,408,38946.0,Small Need Attention
2180,1321,49,100.66666666666667,56,604,26067.0,Sleeping
2181,8858,69,30.647058823529413,542,521,44325.0,Small Need Attention
2182,3266,96,37.833333333333336,125,227,42523.0,Small Need Attention
2183,11187,23,94.16666666666667,69,565,26487.0,Small Potential
2184,8207,18,65.75,40,263,53233.0,Small Potential
2185,9723,8,17.958333333333332,1016,431,67716.0,Big Stars
2186,2666,21,8.5,907,187,76234.0,Big Stars
2187,5721,60,1.3478260869565217,1566,31,84117.0,Big Need Attention
2188,10652,48,4.714285714285714,1169,66,65487.0,Big Stars
2189,1646,36,53.0,46,265,25224.0,Small Potential
2190,4418,36,27.041666666666668,1644,649,89616.0,Big Stars
2193,8722,38,37.833333333333336,1853,908,82347.0,Big Stars
2194,7118,61,53.15,1528,1063,73803.0,Big Need Attention
2195,2980,52,104.0,35,624,8820.0,Sleeping
2196,1839,25,32.714285714285715,141,229,43322.0,Small Stars
2197,10722,63,31.466666666666665,546,472,55593.0,Small Need Attention
2198,2632,10,41.23076923076923,500,536,50501.0,Small Stars
2199,9014,65,27.166666666666668,61,163,37085.0,Small Need Attention
2200,7620,71,96.16666666666667,106,577,16185.0,Sleeping
2201,10968,0,33.77272727272727,704,743,57731.0,Small Stars
2202,11133,3,55.642857142857146,424,779,48432.0,Small Stars
2203,2736,88,32.04761904761905,849,673,73807.0,Big Need Attention
2205,5959,80,86.88888888888889,199,782,35893.0,Sleeping
2206,1092,17,47.375,1147,758,61014.0,Big Stars
2207,4333,76,43.0,54,258,32144.0,Small Need Attention
2209,6168,28,127.25,53,509,45146.0,Small Potential
2210,607,31,41.3125,521,661,41769.0,Small Stars
2211,10469,42,12.823529411764707,1623,218,88325.0,Big Stars
2212,6983,24,67.0,45,335,38054.0,Small Potential
2213,3661,42,40.333333333333336,1435,726,80617.0,Big Stars
2216,736,67,125.0,52,625,28427.0,Sleeping
2217,9589,54,12.705882352941176,1234,216,82032.0,Big Need Attention
2219,9246,73,60.23076923076923,415,783,40101.0,Sleeping
2220,6261,81,25.0,470,375,58025.0,Small Need Attention
2221,7366,12,30.4,1438,608,75777.0,Big Stars
2222,10659,7,74.14285714285714,53,519,7500.0,Small Potential
2223,1448,33,27.333333333333332,51,164,33562.0,Small Stars
2224,4286,24,5.052631578947368,679,96,57642.0,Small Stars
2225,4749,55,50.0625,586,801,58554.0,Sleeping
2226,4478,87,34.55555555555556,653,622,63777.0,Small Need Attention
2227,4201,39,45.92857142857143,468,643,57967.0,Small Stars
2229,10084,9,40.4,50,202,24434.0,Small Stars
2230,7004,82,105.0,84,630,11012.0,Sleeping
2231,9817,71,33.48,1049,837,44802.0,Big Need Attention
2235,10870,46,33.8125,1341,541,61223.0,Big Stars
2236,4001,56,4.066666666666666,444,61,64014.0,Small Need Attention
2237,7270,91,17.5,1241,315,56981.0,Big Need Attention
2238,8235,8,15.047619047619047,843,316,69245.0,Small Stars
2239,9405,40,97.75,172,782,52869.0,Small Potential
